operation,run_time_ms
detach_,0.003001599945127964
zero_,0.012908799946308136
detach_,0.002751999907195568
zero_,0.012700800597667695
detach_,0.002662399969995022
zero_,0.012707200646400452
detach_,0.002566399984061718
zero_,0.012624000012874604
detach_,0.0025728000327944756
zero_,0.015769599378108977
detach_,0.002662399969995022
zero_,0.012758399546146392
detach_,0.002969600073993206
zero_,0.012800000607967377
detach_,0.001740800030529499
zero_,0.020787200331687926
detach_,0.002639999985694885
zero_,0.012732799351215362
detach_,0.002627200074493885
zero_,0.012758399546146392
detach_,0.002768000029027462
zero_,0.012771199643611907
to,0.003891199827194214
full,0.019622400403022766
conv2d,0.28498560190200806
leaky_relu,0.17407039999961854
conv2d,2.010521650314331
__add__,0.0016383999958634377
batch_norm,0.20131840109825133
leaky_relu,0.08939519822597503
conv2d,1.7444992065429688
__add__,0.0015359999611973762
batch_norm,0.16252479553222654
leaky_relu,0.062156799435615535
conv2d,2.4514560222625734
__add__,0.0017023999243974686
batch_norm,0.16288000345230103
leaky_relu,0.056755200028419495
conv2d,0.3578528046607971
sigmoid,0.053206400573253626
view,0.02187520042061806
squeeze,0.01504959985613823
binary_cross_entropy,0.12346879839897155
numel,0.0021568000316619872
ones_like,0.024614399671554564
randn,0.0023552000522613524
conv_transpose2d,0.4941951811313629
__add__,0.001740800030529499
batch_norm,0.1632255971431732
relu,0.057753598690032965
conv_transpose2d,2.6004415512084957
__add__,0.0016383999958634377
batch_norm,0.16285759806632996
relu,0.060502398014068606
conv_transpose2d,1.7867615699768067
__add__,0.0015359999611973762
batch_norm,0.20142080187797545
relu,0.0917055994272232
conv_transpose2d,1.877443218231201
__add__,0.0015359999611973762
batch_norm,0.3656703948974609
relu,0.17471359968185424
conv_transpose2d,0.5097471952438355
tanh,0.05355839878320694
fill_,0.012889599800109864
detach,0.0033792000263929366
conv2d,0.2751488029956818
leaky_relu,0.17375679612159728
conv2d,1.922867202758789
__add__,0.0016383999958634377
batch_norm,0.20189120173454284
leaky_relu,0.08976320028305054
conv2d,1.7778783321380616
__add__,0.0015359999611973762
batch_norm,0.16220160126686095
leaky_relu,0.06178879886865615
conv2d,2.4663135528564455
__add__,0.001740800030529499
batch_norm,0.16260480284690856
leaky_relu,0.05662719905376434
conv2d,0.36198399066925047
sigmoid,0.05058560073375702
view,0.020428800582885744
squeeze,0.014838400483131408
binary_cross_entropy,0.1291263997554779
numel,0.0021407999098300933
ones_like,0.022144000232219695
mul_,0.001740800030529499
add_,0.014790399372577668
mul_,0.01945600062608719
addcmul_,0.01610559970140457
sqrt,0.020883199572563172
__truediv__,0.026719999313354493
add_,0.02099200040102005
addcdiv_,0.015974399447441102
mul_,0.0192671999335289
add_,0.014537599682807923
mul_,0.019270400702953338
addcmul_,0.016281600296497344
sqrt,0.02059199959039688
__truediv__,0.025088000297546386
add_,0.024028800427913666
addcdiv_,0.016176000237464905
mul_,0.018806399405002595
add_,0.014572800695896148
mul_,0.020054399967193604
addcmul_,0.01621119976043701
sqrt,0.020304000377655028
__truediv__,0.02396479994058609
add_,0.020582400262355804
addcdiv_,0.016076800227165223
mul_,0.018739199638366698
add_,0.014643199741840363
mul_,0.01892479956150055
addcmul_,0.016179199516773223
sqrt,0.020559999346733093
__truediv__,0.028896000981330872
add_,0.020585599541664123
addcdiv_,0.01791999936103821
mul_,0.019308799505233766
add_,0.019148799777030944
mul_,0.019254399836063384
addcmul_,0.02396160066127777
sqrt,0.02030719965696335
__truediv__,0.025305598974227905
add_,0.020703999698162077
addcdiv_,0.024063999950885772
mul_,0.018934400379657747
add_,0.01454080045223236
mul_,0.018745599687099455
addcmul_,0.016252799332141875
sqrt,0.02059199959039688
__truediv__,0.02404160052537918
add_,0.020768000185489653
addcdiv_,0.016271999478340148
mul_,0.018828800320625304
add_,0.014643199741840363
mul_,0.019046400487422944
addcmul_,0.01600960046052933
sqrt,0.020502400398254395
__truediv__,0.023824000358581544
add_,0.020582400262355804
addcdiv_,0.01607999950647354
mul_,0.04464640021324158
add_,0.066048002243042
mul_,0.04454399943351746
addcmul_,0.08806399703025818
sqrt,0.04419519901275635
__truediv__,0.04454399943351746
add_,0.04468159973621368
addcdiv_,0.08826879858970642
mul_,0.0130048006772995
add_,0.014633600413799287
mul_,0.018649600446224213
addcmul_,0.015964800119400026
sqrt,0.02173440009355545
__truediv__,0.024128000438213348
add_,0.020377600193023683
addcdiv_,0.01606079936027527
mul_,0.018828800320625304
add_,0.014553600549697876
mul_,0.018739199638366698
addcmul_,0.01595519930124283
sqrt,0.020419199764728547
__truediv__,0.024063999950885772
add_,0.020479999482631683
addcdiv_,0.016076800227165223
mul_,0.019148799777030944
add_,0.015462400019168853
mul_,0.019180800020694732
addcmul_,0.016076800227165223
sqrt,0.02064319998025894
__truediv__,0.02502399981021881
add_,0.020812800526618956
addcdiv_,0.01600320041179657
detach_,0.002659199945628643
zero_,0.015011200308799743
detach_,0.0027295999228954316
zero_,0.012863999605178833
detach_,0.0025599999353289604
zero_,0.012880000472068786
detach_,0.0021503999829292296
zero_,0.020684799551963805
detach_,0.0026367999613285064
zero_,0.014531199634075165
detach_,0.002659199945628643
zero_,0.012796799838542938
detach_,0.002764800004661083
zero_,0.012787200510501862
detach_,0.002764800004661083
zero_,0.014745600521564484
detach_,0.002662399969995022
zero_,0.01279039978981018
detach_,0.002764800004661083
zero_,0.014336000382900237
detach_,0.002563199959695339
zero_,0.014924800395965577
detach_,0.0025760000571608543
zero_,0.01276479959487915
detach_,0.002662399969995022
zero_,0.012800000607967377
fill_,0.012697599828243256
