operation,run_time_ms
detach_,0.003001599945127964
zero_,0.012908799946308136
detach_,0.002751999907195568
zero_,0.01788381598228308
detach_,0.002662399969995022
zero_,0.012707200646400452
detach_,0.002566399984061718
zero_,0.012624000012874604
detach_,0.0025728000327944756
zero_,0.022680286557596154
detach_,0.002662399969995022
zero_,0.012758399546146392
detach_,0.002969600073993206
zero_,0.012800000607967377
detach_,0.001740800030529499
zero_,0.055342323408611005
detach_,0.002639999985694885
zero_,0.012732799351215362
detach_,0.002627200074493885
zero_,0.012758399546146392
detach_,0.002768000029027462
zero_,0.012771199643611907
to,0.003891199827194214
full,0.019622400403022766
conv2d,8.763507100287774e-05
leaky_relu,0.47046869743589737
conv2d,0.0023966527236734558
__add__,0.002048
batch_norm,0.5010389409656133
leaky_relu,0.2406329938029167
conv2d,0.001850277270645511
__add__,0.002048
batch_norm,0.2869222263014573
leaky_relu,0.13990540456382067
conv2d,0.002998812478747188
__add__,0.0017023999243974686
batch_norm,0.2527223111446087
leaky_relu,0.08958433848995795
conv2d,5.895579983771127e-05
sigmoid,0.053206400573253626
view,0.02187520042061806
squeeze,0.01504959985613823
binary_cross_entropy,0.12346879839897155
numel,0.0021568000316619872
ones_like,0.024614399671554564
randn,0.0023552000522613524
conv_transpose2d,1.3200543554903372
__add__,0.001740800030529499
batch_norm,0.25306790483548086
relu,0.09058104997208423
conv_transpose2d,6.954338130695675
__add__,0.002049
batch_norm,0.2872533416560735
relu,0.13987069544996605
conv_transpose2d,4.828178338461539
__add__,0.002048
batch_norm,0.5102182468736796
relu,0.24415906588064828
conv_transpose2d,5.034584425251651
__add__,0.0015359999611973762
batch_norm,0.9807451743846403
relu,0.47083868605605883
conv_transpose2d,1.3509377696028098
tanh,0.11230261416782232
fill_,0.012889599800109864
detach,0.0033792000263929366
conv2d,8.461018636013235e-05
leaky_relu,0.4677170256410256
conv2d,0.002292163786464927
__add__,0.002048
batch_norm,0.5092714546474848
leaky_relu,0.24120310725972102
conv2d,0.0018856803463081315
__add__,0.002048
batch_norm,0.28659734485660454
leaky_relu,0.13780804502250232
conv2d,0.003016987370625179
__add__,0.002048
batch_norm,0.25071943874434444
leaky_relu,0.08945465033581562
conv2d,5.963640754075161e-05
sigmoid,0.05058560073375702
view,0.020428800582885744
squeeze,0.014838400483131408
binary_cross_entropy,0.1291263997554779
numel,0.0021407999098300933
ones_like,0.022144000232219695
mul_,0.002049
add_,0.014790399372577668
mul_,0.01945600062608719
addcmul_,0.01610559970140457
sqrt,0.020883199572563172
__truediv__,0.026719999313354493
add_,0.02099200040102005
addcdiv_,0.015974399447441102
mul_,0.024450215318144286
add_,0.019720615067423307
mul_,0.026181087882440515
addcmul_,0.021464615681112728
sqrt,0.025775014975012264
__truediv__,0.03194469773344382
add_,0.030939487607400843
addcdiv_,0.02481435921182388
mul_,0.018806399405002595
add_,0.014572800695896148
mul_,0.020054399967193604
addcmul_,0.01621119976043701
sqrt,0.020304000377655028
__truediv__,0.02396479994058609
add_,0.020582400262355804
addcdiv_,0.016076800227165223
mul_,0.018739199638366698
add_,0.014643199741840363
mul_,0.01892479956150055
addcmul_,0.016179199516773223
sqrt,0.020559999346733093
__truediv__,0.028896000981330872
add_,0.020585599541664123
addcdiv_,0.01791999936103821
mul_,0.03480385591549017
add_,0.04852090746933863
mul_,0.03480344598990954
addcmul_,0.06369973912281623
sqrt,0.04104094837491206
__truediv__,0.04603766051268944
add_,0.03625304585200823
