operation,run_time_ms
detach_,0.0031039999797940255
zero_,0.013206399977207184
detach_,0.0025599999353289604
zero_,0.013014400005340576
detach_,0.0026335999369621276
zero_,0.013020800054073333
detach_,0.002639999985694885
zero_,0.013014400005340576
detach_,0.002591999992728233
zero_,0.013007999956607818
detach_,0.0025599999353289604
zero_,0.012902399897575379
detach_,0.0025760000571608543
zero_,0.01343040019273758
detach_,0.0025599999353289604
zero_,0.012905600666999816
detach_,0.002662399969995022
zero_,0.0130048006772995
detach_,0.002579200081527233
zero_,0.012902399897575379
detach_,0.002563199959695339
zero_,0.012921600043773651
detach_,0.0025599999353289604
zero_,0.012988799810409546
detach_,0.0025855999439954756
zero_,0.013230761468377181
detach_,0.002566399984061718
zero_,0.012992000579833985
detach_,0.0025599999353289604
zero_,0.012915199995040894
detach_,0.0025599999353289604
zero_,0.01300159990787506
detach_,0.002566399984061718
zero_,0.01300159990787506
detach_,0.0025599999353289604
zero_,0.012902399897575379
detach_,0.002566399984061718
zero_,0.013017599284648896
detach_,0.0025599999353289604
zero_,0.012998400628566742
detach_,0.0026176000013947488
zero_,0.013017599284648896
detach_,0.0025696000084280968
zero_,0.01312762011161869
detach_,0.0025439999997615816
zero_,0.012915199995040894
detach_,0.0025599999353289604
zero_,0.012902399897575379
detach_,0.002659199945628643
zero_,0.012892800569534301
detach_,0.002563199959695339
zero_,0.0130048006772995
detach_,0.0025760000571608543
zero_,0.0130048006772995
detach_,0.0025984000414609907
zero_,0.0130048006772995
detach_,0.002566399984061718
zero_,0.012992000579833985
detach_,0.002630399912595749
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.012999620627079657
detach_,0.0025599999353289604
zero_,0.012937599420547485
detach_,0.0025696000084280968
zero_,0.012902399897575379
detach_,0.002627200074493885
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.012995199859142303
detach_,0.0025599999353289604
zero_,0.014047999680042268
detach_,0.0025599999353289604
zero_,0.012928000092506409
detach_,0.0025567999109625816
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.012902399897575379
detach_,0.002502400055527687
zero_,0.012972800433635712
detach_,0.0025728000327944756
zero_,0.013107199966907502
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013166020404015235
detach_,0.002563199959695339
zero_,0.0130048006772995
detach_,0.002553600072860718
zero_,0.013072000443935394
detach_,0.0025887999683618544
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.013007999956607818
detach_,0.002764800004661083
zero_,0.013107199966907502
detach_,0.0025855999439954756
zero_,0.013007999956607818
detach_,0.002764800004661083
zero_,0.01300159990787506
detach_,0.0025728000327944756
zero_,0.013023999333381654
detach_,0.0025599999353289604
zero_,0.013098820637379341
detach_,0.0025599999353289604
zero_,0.013078400492668152
detach_,0.004198399931192398
zero_,0.013020800054073333
detach_,0.0025599999353289604
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.013072000443935394
detach_,0.002563199959695339
zero_,0.012998400628566742
detach_,0.0025760000571608543
zero_,0.013068799674510957
detach_,0.002591999992728233
zero_,0.014131200313568116
detach_,0.0025599999353289604
zero_,0.012937599420547485
detach_,0.0025599999353289604
zero_,0.013132800161838532
detach_,0.002595200017094612
zero_,0.0130048006772995
detach_,0.002630399912595749
zero_,0.013023999333381654
detach_,0.0026208000257611276
zero_,0.013098820637379341
detach_,0.0025599999353289604
zero_,0.014256000518798828
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025728000327944756
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.01316480040550232
detach_,0.0024768000468611715
zero_,0.013116799294948578
detach_,0.002630399912595749
zero_,0.013023999333381654
detach_,0.0026367999613285064
zero_,0.0130048006772995
detach_,0.002563199959695339
zero_,0.013027200102806091
detach_,0.002563199959695339
zero_,0.013034820150051765
detach_,0.002639999985694885
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.002659199945628643
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013027200102806091
detach_,0.0025599999353289604
zero_,0.013100799918174744
detach_,0.0025887999683618544
zero_,0.013535746103785471
detach_,0.002563199959695339
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013075199723243714
detach_,0.0025599999353289604
zero_,0.01308799982070923
detach_,0.002643200010061264
zero_,0.0130048006772995
detach_,0.0025728000327944756
zero_,0.012995199859142303
detach_,0.002553600072860718
zero_,0.013075199723243714
detach_,0.002553600072860718
zero_,0.01300159990787506
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013089219819222144
detach_,0.0025439999997615816
zero_,0.013020800054073333
detach_,0.002579200081527233
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.013037029788962382
detach_,0.0025696000084280968
zero_,0.013312000036239623
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0026208000257611276
zero_,0.013076419721756629
detach_,0.0025599999353289604
zero_,0.012982399761676788
detach_,0.002662399969995022
zero_,0.012902399897575379
detach_,0.0025599999353289604
zero_,0.013070019673023871
detach_,0.0025728000327944756
zero_,0.012943999469280243
detach_,0.002550400048494339
zero_,0.012985600531101227
detach_,0.0025599999353289604
zero_,0.014259430156222361
detach_,0.0025599999353289604
zero_,0.012902399897575379
detach_,0.002582399919629097
zero_,0.012988799810409546
detach_,0.0026208000257611276
zero_,0.013028420101319008
detach_,0.002579200081527233
zero_,0.012902399897575379
detach_,0.0025696000084280968
zero_,0.01284160017967224
detach_,0.002566399984061718
zero_,0.013406065904503097
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025567999109625816
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.01317782937096693
detach_,0.002550400048494339
zero_,0.012902399897575379
detach_,0.002566399984061718
zero_,0.012902399897575379
detach_,0.002579200081527233
zero_,0.013031619380627326
detach_,0.004204799979925155
zero_,0.014563199877738953
detach_,0.0025696000084280968
zero_,0.012902399897575379
detach_,0.002563199959695339
zero_,0.013066820393715553
detach_,0.0025599999353289604
zero_,0.012982399761676788
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0024992000311613084
zero_,0.01314583061741926
detach_,0.002591999992728233
zero_,0.012992000579833985
detach_,0.002643200010061264
zero_,0.0130048006772995
detach_,0.0025567999109625816
zero_,0.012958019565258674
detach_,0.002553600072860718
zero_,0.013007999956607818
detach_,0.002563199959695339
zero_,0.01297920048236847
detach_,0.0026176000013947488
zero_,0.013119022516167806
detach_,0.0025760000571608543
zero_,0.01297920048236847
detach_,0.0025728000327944756
zero_,0.012928000092506409
detach_,0.0025599999353289604
zero_,0.013201219926987341
detach_,0.0025599999353289604
zero_,0.012988799810409546
detach_,0.002531200088560581
zero_,0.012918399274349212
detach_,0.0025599999353289604
zero_,0.013085029409400003
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.002550400048494339
zero_,0.013007999956607818
detach_,0.0025696000084280968
zero_,0.01304342983769514
detach_,0.0025599999353289604
zero_,0.012966400384902954
detach_,0.0025696000084280968
zero_,0.013036799430847169
detach_,0.002563199959695339
zero_,0.013098820637379341
detach_,0.0025599999353289604
zero_,0.01308799982070923
detach_,0.0025760000571608543
zero_,0.012966400384902954
detach_,0.0025728000327944756
zero_,0.013098820637379341
detach_,0.002537599951028824
zero_,0.013062399625778199
detach_,0.0025599999353289604
zero_,0.013104000687599182
detach_,0.002627200074493885
zero_,0.013089219819222144
detach_,0.002563199959695339
zero_,0.012972800433635712
detach_,0.0025728000327944756
zero_,0.012928000092506409
detach_,0.0025599999353289604
zero_,0.013143619488392523
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.014217600226402283
detach_,0.0026367999613285064
zero_,0.013082819770489387
detach_,0.002662399969995022
zero_,0.013107199966907502
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.002662399969995022
zero_,0.013111619244728735
detach_,0.0026208000257611276
zero_,0.0130048006772995
detach_,0.002553600072860718
zero_,0.013142399489879608
detach_,0.0025855999439954756
zero_,0.01317882050148075
detach_,0.0024960000067949296
zero_,0.013107199966907502
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013213076292238788
detach_,0.0025855999439954756
zero_,0.014169600605964661
detach_,0.0026240000501275063
zero_,0.013107199966907502
detach_,0.002566399984061718
zero_,0.013201265835170974
detach_,0.0025728000327944756
zero_,0.013046400249004364
detach_,0.0025599999353289604
zero_,0.013011200726032257
detach_,0.002563199959695339
zero_,0.013918019424591713
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025760000571608543
zero_,0.01297920048236847
detach_,0.0026335999369621276
zero_,0.013187430189124124
detach_,0.0025599999353289604
zero_,0.012988799810409546
detach_,0.002582399919629097
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013098820637379341
detach_,0.0035840000957250593
zero_,0.013107199966907502
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013169219683323553
detach_,0.0024863999336957932
zero_,0.0130048006772995
detach_,0.0025472000241279604
zero_,0.0130048006772995
detach_,0.0025472000241279604
zero_,0.013054020296250038
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0024992000311613084
zero_,0.013516800105571746
detach_,0.002563199959695339
zero_,0.013156419585858038
detach_,0.0025760000571608543
zero_,0.013104000687599182
detach_,0.0025599999353289604
zero_,0.013030399382114411
detach_,0.0025728000327944756
zero_,0.013108419965420417
detach_,0.0026335999369621276
zero_,0.0130048006772995
detach_,0.0025728000327944756
zero_,0.013107199966907502
detach_,0.002540799975395203
zero_,0.013134020160351447
detach_,0.0025599999353289604
zero_,0.012940800189971924
detach_,0.0026208000257611276
zero_,0.0130048006772995
detach_,0.0025984000414609907
zero_,0.013108419965420417
detach_,0.002627200074493885
zero_,0.012934400141239167
detach_,0.0025760000571608543
zero_,0.012988799810409546
detach_,0.0025728000327944756
zero_,0.01304342983769514
detach_,0.002566399984061718
zero_,0.0130048006772995
detach_,0.0025855999439954756
zero_,0.012931199371814727
detach_,0.0025599999353289604
zero_,0.014373206389603264
detach_,0.002579200081527233
zero_,0.012921600043773651
detach_,0.002659199945628643
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013098820637379341
detach_,0.0025599999353289604
zero_,0.012905600666999816
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0025728000327944756
zero_,0.013241875766478136
detach_,0.0025599999353289604
zero_,0.013091200590133667
detach_,0.002566399984061718
zero_,0.0130048006772995
detach_,0.0025472000241279604
zero_,0.013133030519953745
detach_,0.002591999992728233
zero_,0.0130048006772995
detach_,0.0025599999353289604
zero_,0.013027200102806091
detach_,0.002563199959695339
zero_,0.013066091908873674
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.002659199945628643
zero_,0.012931199371814727
detach_,0.0025728000327944756
zero_,0.013012419234429053
detach_,0.0026208000257611276
zero_,0.012899200618267059
detach_,0.0025760000571608543
zero_,0.0130048006772995
detach_,0.0027551999315619468
zero_,0.013098820637379341
detach_,0.0025599999353289604
zero_,0.013084800541400909
detach_,0.0025696000084280968
zero_,0.013078400492668152
detach_,0.0024960000067949296
zero_,0.013090485725918692
detach_,0.0025599999353289604
zero_,0.0130048006772995
detach_,0.0026176000013947488
zero_,0.012940800189971924
detach_,0.0025599999353289604
zero_,0.013092420588646583
detach_,0.0025599999353289604
zero_,0.013107199966907502
detach_,0.0025472000241279604
zero_,0.012985600531101227
detach_,0.0025599999353289604
zero_,0.013142629847994821
detach_,0.002563199959695339
zero_,0.012995199859142303
detach_,0.0024992000311613084
zero_,0.012899200618267059
detach_,0.0026240000501275063
zero_,0.013066820393715553
detach_,0.0025599999353289604
zero_,0.013014400005340576
detach_,0.002563199959695339
zero_,0.013414399325847625
detach_,0.0025599999353289604
zero_,0.013581029460898416
detach_,0.0025728000327944756
zero_,0.013407999277114868
detach_,0.0025599999353289604
zero_,0.014643199741840363
detach_,0.002550400048494339
zero_,0.013524171089454088
detach_,0.0025599999353289604
zero_,0.013414399325847625
detach_,0.0025599999353289604
zero_,0.013519999384880067
detach_,0.0025599999353289604
zero_,0.013500039956399305
detach_,0.0025599999353289604
zero_,0.01348160058259964
detach_,0.0035936001688241957
zero_,0.013420799374580383
detach_,0.0025728000327944756
zero_,0.013704840025731429
detach_,0.002563199959695339
zero_,0.013488000631332398
detach_,0.0025216000154614448
zero_,0.013385599851608277
detach_,0.0027008000761270523
zero_,0.013581029460898416
detach_,0.0025472000241279604
zero_,0.013491199910640716
detach_,0.0025599999353289604
zero_,0.013369600474834441
detach_,0.0025472000241279604
zero_,0.013649449226047227
detach_,0.002563199959695339
zero_,0.013414399325847625
detach_,0.0025728000327944756
zero_,0.013424000144004822
detach_,0.0024800000712275503
zero_,0.016679595056223538
detach_,0.002550400048494339
zero_,0.013417600095272065
detach_,0.0026335999369621276
zero_,0.013411200046539307
detach_,0.0026335999369621276
zero_,0.013615239343472823
detach_,0.0025599999353289604
zero_,0.013411200046539307
detach_,0.002563199959695339
zero_,0.013347199559211731
detach_,0.0024992000311613084
zero_,0.01354582993792631
detach_,0.0035840000957250593
zero_,0.013414399325847625
detach_,0.002553600072860718
zero_,0.01340479999780655
detach_,0.0025599999353289604
zero_,0.013478630171290414
detach_,0.0026240000501275063
zero_,0.013414399325847625
detach_,0.0025599999353289604
zero_,0.013436800241470337
detach_,0.0025599999353289604
zero_,0.013641115804702699
detach_,0.0025599999353289604
zero_,0.015052799880504609
detach_,0.002582399919629097
zero_,0.013414399325847625
detach_,0.002563199959695339
zero_,0.013832080227987972
detach_,0.0025855999439954756
zero_,0.013491199910640716
detach_,0.0025599999353289604
zero_,0.013337600231170654
detach_,0.0025984000414609907
zero_,0.015245770787520799
detach_,0.0025984000414609907
zero_,0.013414399325847625
detach_,0.0025439999997615816
zero_,0.013407999277114868
detach_,0.002630399912595749
zero_,0.01359603919727455
detach_,0.0025599999353289604
zero_,0.013478399813175201
detach_,0.0025599999353289604
zero_,0.013414399325847625
detach_,0.002553600072860718
zero_,0.013884499126246829
detach_,0.0025728000327944756
zero_,0.01345279961824417
detach_,0.002553600072860718
zero_,0.013488000631332398
detach_,0.0025567999109625816
zero_,0.016845996323275235
detach_,0.002627200074493885
zero_,0.013449600338935852
detach_,0.0025599999353289604
zero_,0.013475200533866883
detach_,0.0025760000571608543
zero_,0.013555475174151019
detach_,0.002537599951028824
zero_,0.01340479999780655
detach_,0.0025472000241279604
zero_,0.013516800105571746
detach_,0.0026367999613285064
zero_,0.013453075884543017
detach_,0.0025599999353289604
zero_,0.013312000036239623
detach_,0.0025567999109625816
zero_,0.014643199741840363
detach_,0.0026176000013947488
zero_,0.01352667569991167
detach_,0.0026559999212622644
zero_,0.013334399461746216
detach_,0.0025599999353289604
zero_,0.013414399325847625
detach_,0.0018432000651955605
zero_,0.021320838323353294
detach_,0.0026208000257611276
zero_,0.013411200046539307
conv2d,0.0007884372606318453
__add__,0.0107744000852108
batch_norm,1.1543831961517332
relu,0.488399377245509
conv2d,0.002715491785555051
__add__,0.002048
batch_norm,1.1345056208953856
relu,0.4782936345444335
conv2d,0.0077817900895760135
__add__,0.002048
batch_norm,2.252768039703369
relu,0.9472031815123416
max_pool2d,2.586101547212216
conv2d,0.0002619400400507652
__add__,0.025088000297546386
batch_norm,0.66476741746521
relu,0.2949121123377863
conv2d,0.008514406520585605
__add__,0.002048
batch_norm,1.6294770736885607
relu,0.6643120986481476
max_pool2d,1.9663136606786427
conv2d,5.868492742143754e-05
__add__,0.025923201441764833
batch_norm,0.16586989763878157
relu,0.06720104022036341
conv2d,4.764079811197224e-05
__add__,0.02563839852809906
batch_norm,0.16549440026283263
relu,0.061248064158052264
conv2d,0.0002180642259769495
__add__,0.025820800662040712
batch_norm,0.1676564874645736
relu,0.06740582920577759
conv2d,5.837793941298383e-05
__add__,0.02561599910259247
batch_norm,0.1663934831264709
relu,0.0677760394116476
conv2d,0.00018208664164246605
__add__,0.01669120043516159
batch_norm,0.19849759895399707
relu,0.08704392689347792
conv2d,0.000279127073150272
__add__,0.010281600058078766
batch_norm,0.19747460079077384
relu,0.08727432566762494
avg_pool2d,0.9660865628742517
conv2d,3.685429337893089e-05
__add__,0.02532159984111786
batch_norm,0.16302079558372495
relu,0.057131437548568864
cat,0.1518162085767535
conv2d,8.734453344964268e-05
__add__,0.025119999051094057
batch_norm,0.190124639105418
relu,0.06809755379979483
conv2d,7.277703472788489e-05
__add__,0.02529279887676239
batch_norm,0.16375999450683593
relu,0.06045771075326288
conv2d,0.00020477786047912682
__add__,0.02072640061378479
batch_norm,0.1674142323251751
relu,0.06664742864635224
conv2d,8.477935402945688e-05
__add__,0.026726400852203368
batch_norm,0.1664734385725048
relu,0.06709323302081102
conv2d,0.00017557451118202757
__add__,0.019705599546432494
batch_norm,0.19640258897395715
relu,0.08651024686279221
conv2d,0.000267204317051069
__add__,0.013209599256515502
batch_norm,0.19551958282578064
relu,0.08663971689932362
avg_pool2d,1.3945072894211576
conv2d,8.466060178473125e-05
__add__,0.026111999154090883
batch_norm,0.1766334317441967
relu,0.06681703068282838
cat,0.16048791047847866
conv2d,0.00011329092364923368
__add__,0.02590399980545044
batch_norm,0.16951762679841276
relu,0.06694822944667572
conv2d,9.392382910988237e-05
__add__,0.02672959864139557
batch_norm,0.16908160448074339
relu,0.06029083155484876
conv2d,0.00020378064433239932
__add__,0.020608000457286835
batch_norm,0.16761903388462335
relu,0.06667082069248878
conv2d,0.00011295560178130265
__add__,0.025600001215934753
batch_norm,0.16711667820245968
relu,0.06688422895934815
conv2d,0.0001746576668624789
__add__,0.018739199638366698
batch_norm,0.19826378273880554
relu,0.08558687117024001
conv2d,0.00026550812213559376
__add__,0.012902399897575379
batch_norm,0.19629472631924644
relu,0.08579166974945601
avg_pool2d,1.564804151696607
conv2d,0.00011317303838170227
__add__,0.025945600867271424
batch_norm,0.16956242564942595
relu,0.07093863226440186
cat,0.16167389281436975
conv2d,0.004618950664252259
__add__,0.002048
batch_norm,0.17518481881514378
relu,0.08316529600883911
conv2d,0.00011876726973796465
__add__,0.025491198897361754
batch_norm,0.16899950507782271
relu,0.06859844045840052
conv2d,0.00018496302658861966
__add__,0.017241600155830383
batch_norm,0.1979038156906288
relu,0.08694693503197273
conv2d,0.00010190844288679278
__add__,0.026630398631095887
batch_norm,0.16506879925727844
relu,0.05596622579208915
max_pool2d,0.7743695009980042
cat,0.10897772507725695
conv2d,0.0001578955094539767
__add__,0.023792000114917757
batch_norm,0.16938336562545
relu,0.05935544075993293
conv2d,9.421492511688321e-05
__add__,0.026521599292755126
batch_norm,0.16645011175407287
relu,0.05789727519542443
conv2d,2.5690146273274444e-05
__add__,0.024371199309825897
batch_norm,0.16753811109794495
relu,0.057472619412200415
conv2d,0.0005291178608231676
__add__,0.021503999829292297
batch_norm,0.16935338908064912
relu,0.05994768911566992
conv2d,9.357436374622606e-05
__add__,0.025702399015426636
batch_norm,0.16868371237052798
relu,0.05725181847597835
conv2d,0.0002491677934413473
__add__,0.025190401077270507
batch_norm,0.1684395238585177
relu,0.05674843022546559
conv2d,2.555760455083244e-05
__add__,0.024371199309825897
batch_norm,0.16650131810439944
relu,0.05873021781231639
conv2d,0.00023133274149394329
__add__,0.026111999154090883
batch_norm,0.16812372077239868
relu,0.05740965447345418
conv2d,4.112445276244622e-05
__add__,0.026259198784828186
batch_norm,0.17224915618719072
relu,0.05944628014595257
avg_pool2d,0.9821527584830341
conv2d,0.0001456401467227347
__add__,0.025699201226234435
batch_norm,0.17442633045538028
relu,0.0612242738664098
cat,0.11215232409167813
conv2d,0.00014576469880702708
__add__,0.025190401077270507
batch_norm,0.16986831003181474
relu,0.05973644606965365
conv2d,0.00012543167719880293
__add__,0.026624000072479247
batch_norm,0.17001955089023157
relu,0.05798413433437291
conv2d,4.864315576860828e-05
__add__,0.019465599954128266
batch_norm,0.1692458305504584
relu,0.058185782522696454
conv2d,0.0007509238047458927
__add__,0.021430400013923646
batch_norm,0.1803057208983903
relu,0.05887343509159355
conv2d,0.00012547639547235285
__add__,0.02499839961528778
